,label,target
369,"딩동!' 살랑살랑 바람이 시원한 토요일 아침, 꼬마 하마 <인물19>네 집에 누가 왔을까요? 택배 왔습니다! '어? 뭘까? 누가 보냈지?' 두근두근 설레는 마음으로 상자를 열었더니, 집안 가득 할머니의 시골 냄새가 퍼졌어요. '와~ 오렌지다! 정말 많은데!' '사랑하는 <인물19>에게, 맛있게 먹으렴"," 할머니가 기뻐하시겠죠? 알록달록 무지개 주스 이야기 잘 들었나요? 여러 과일을 모두 섞으니, 새콤달콤 예쁜 무지개 주스가 완성되었어요."
370,어느 무더운 여름 날이었어. 가만히 있어도 땀이 뻘뻘 그늘에 앉아도 숨이 턱턱 가끔씩 부는 바람은 뜨거운 입김만 뱉어냈지,' 베짱이는 부끄러워 어쩔줄 몰랐지.
371,오월 단오날이에요. 도깨비 할머니는 뒷동산에 올라갔어요,' 모두 흥겹게 노래를 불렀어요.
372,바닷속 깊은 곳에 용왕님이 다스리는 나라가 있었어요. 1년 내내 고운 꽃이 피어나고 아름다운 음악이 끊이지 않는 행복한 나라였죠, 자라는 바닷가에 주저앉아 엉엉 울고 말았답니다.
373,"마녀 <인물20>는 숲 속  까만 집에서 살았어요. 밖도 까맣고, 안도 까만 집이었어요", 이제는 고양이 <인물21>가 어디에 있든 마녀 <인물20>는 <인물21>를 알아볼 수 있게 되었답니다.
374,<인물22> 할머니는 가족이 없어서 외로웠어요. 어느날 할머니가 통나무를 다듬기 시작했죠," 차라락~ 사라락~ 우와, 내가 진짜 아이가 되었어! <인물23>와 <인물22> 할머니는 오래오래 행복하게 살았답니다."
375,간 밤에 큰물이 졌어요. 벌레들이 살던 보금자리가 많이 망가졌답니다, 슈웅~<인물24>는 힘차게 날아올랐답니다.
376,옛날 어느 마을에 마음씨가 곱고 예쁜 <인물25>라는 소년이 살았어요. 어머니는 <인물25>가 어릴 때 세상을 떠나고 말았죠, <인물25>도 <인물111>과 함께 행복하게 살았답니다.
377,옛날 어느 마을에 난쟁이 도깨비들이 살고 있었어요. 이 마을에는 커다란 탱자나무가 있었어요, 잠에서 깨어나 호랑나비 됐지!.
378,옛날에 엄마 말을 무척 안 듣는 청개구리가 있었어. 이 청개구리는 아빠가 하라는 건 뭐든지 거꾸로 하는 거야, 엄마 무덤이 걱정돼서 우는거래.
379,"햇살이 반짝반짝 비치고, 바람이 살랑살랑 부는 날이었어. '오, 순무를 심기 딱 좋은 날인걸"," '커다란 순무로 무슨 요리를 할까?' '야, 커다란 순무 파이야!' 순무로 만든 맛있는 파이를 다 함께 나눠 먹었대."
380,캄캄한 밤중입니다. 깊은 산 속 어느 외딴 집에 오누이가 엄마를 기다리고 있었어요, 해님과 달님은 사이좋게 하늘을 지켰답니다.
381,"아기도깨비 <인물28>가 동물을 찾아서 벌레 마을에 놀러 갔어요. 나는야 <인물28>, 뿔난도깨비 나하고 놀 벌레는 여기여기 붙어라! <인물28>는 신나게 노래를 부르면서 길을 걸었어요", 우리랑 놀려면 뿔이 나야지!.
382,옛날 옛날에 마음 착한 나무꾼이 늙으신 부모님을 모시고 살고 있었어요. 나무꾼은 아주 가난해서 가진 거라곤 오래된 쇠도끼 한자루 뿐이었죠,' 그리하여 욕심쟁이 나무꾼은 쇠도끼만 잃고 빈 손으로 터덜터덜 집으로 돌아갔답니다.
383,농부 아저씨네 집에 여러 동물들이 살았어요. 꼬끼오~ 새벽에 닭이 목을 길게 빼고 울었어요," 얘들아, 나도 쓸모가 있어! 돼지가 배를 탕탕 두<인물132>면서 말했어요."
384,"양지바른 들판에 노란 민들레가 피었어요. '저 민들레 좀 봐, 참 곱지? '그래, 정말 곱구나!' 나뭇가지에서 참새들이 짹짹거렸어요", 꿀벌들도 다시 날아왔어요.
385,옛날 옛날 한 나무꾼이 산에 나무를 하러 갔어. 한참 나무를 하는데 후두둑 후두둑 비가 쏟아지네, 잘못했어요!' 나무꾼은 집까지 엉금엉금 기어갔다지 뭐야.
386,"개미 마을에 여왕개미가 태어났어요. 와, 만세! 만세! 개미들은 기뻐서 덩실덩실 춤을 추었어요", 잠자리는 포르르륵~ 개미는 영차영차 쇠똥구리는 오물오물 벼룩은 톡톡 벌은 붕붕 사마귀는 빙글빙글 소금쟁이는 사뿐사뿐 벌레 마을은 온통 떠들썩해졌어요.
387,"눈이 펄펄 내리는 크리스마스 전날 밤 <인물29>와 <인물30>는 부러운 듯 창밖을 내다 보고 있었어. 오빠, 저 집에서는 파티를 하나봐", 네 곁으로 파랑새가 날아갔을지도 모르니까.
388,엄마 물자라가 알을 낳을 때가 되었어요. '알을 어디에 낳아야 좋을까요?' 엄마 물자라가 걱정스럽게 물었어요, 그래서 다 자란 새끼들도 가끔씩 업어주었대요.
389,먼저 이야기의 주인공들을 볼까요? 이것은 단추입니다. 그리고 이 사람은 단추 주인이구요, 단추는 결국 돌아 돌아 제자리로 돌아왔답니다.
390,"그다지 오래 되지도 않은 옛날, 한 시골에 몹시 욕심많은 사람이 있었습니다. 암만 쓰고도 그래도 남을 돈과, 혼자는 주체를 못할 만큼 땅을 많이 가지고 있었건만, 원래 욕심이 사나운 사람이라, 땅만 보면 자기 땅을 만들고 싶어하고, 돈만 생기면 땅을 사고 사고 하였습니다"," “세 평만 하면 넉넉하고도 남을 것을, 공연히 그렇게 애를 쓰고 죽었구나……."
391,"환갑, 진갑 다 지나서 허리가 꼬부라진 꼬부랑 할아버지가 꼬불꼬불 꼬부라진 꼬부랑 지팡이를 짚고 꼬부랑 고개를 올라갔습니다. 고개를 넘어가다가 똥이 마려우니까 다 쓰러져서 꼬부라진 꼬부랑 뒷간으로 기어 들어가서 똥을 누는데 꼬부랑 똥을 눕니다", 그러니까 꼬부랑 강아지가 꼬부랑 뒷간에서 꼬부랑 할아버지의 꼬부랑 똥을 먹다가 꼬부랑 지팡이에 꼬부랑 허리를 얻어맞고 ‘꼬부랑 깽깽’ ‘꼬부랑 깽깽’ 하면서 달아났습니다.
392,"옛날 호랑이 담배 먹을 적 일입니다. 지혜 많은 나무꾼 한 사람이 깊은 산 속에 나무를 하러 갔다가, 길도 없는 나무 숲속에서 크디큰 호랑이를 만났습니다"," 아무리 한 때의 거짓 꾀로 호랑이를 보고 형님이라고 하였던 일이라도, 그 말 한마디로 말미암아 호랑이가 그다지도 의리를 지키고, 효성을 다한 일에 감복하여, 나무꾼도 눈물을 흘렸습니다."
393,"시골쥐가 서울 구경을 올라 왔습니다. 처음 길이라 허둥허둥하면서, 짐차를 두 번 세 번이나 갈아타고, 간신히 서울까지 왔습니다","” 하고, 그 날로 곧 시골로 내려갔습니다."
394,사람들이 모두 잠자는 밤중이었습니다. 절간에서 밤에 치는 종 소리도 그친 지 오래 된 깊은 밤이었습니다, 5월 초하루는 참말 새 세상이 열리는 첫날이었습니다.
395,나무꾼 한 사람이 연못가에서 큰 나무를 베다가 번쩍 든 도끼를 놓쳐서 그 도끼가 연못물 속에 풍덩 들어가 버렸습니다. 한없이 깊은 연못 속에 들어갔으니까 다시 찾을 생각도 못하고 나무꾼은 그냥 연못가에 쓰러져서 탄식을 하고 있노라니까 어여쁜 물귀여신이 나와서 무엇 때문에 탄식을 하느냐고 묻습니다, 그래서 가지고 갔던 도끼만 잃어버리고 말았습니다.
396,"어느 들에 어여쁜 나비가 한 마리 살고 있었습니다. 나비는 날마다 아침 때부터 꽃밭에서 동산으로, 동산에서 꽃밭으로 따뜻한 봄볕을 쪼이고 날아다니면서 온종일 춤을 추어, 여러 가지 꽃들을 위로해주며 지내었습니다"," 이렇게 이레 동안을 지나자, 소녀는 아주 쾌하게 병이 나아서, 형의 손을 잡고, 동산에도 가고 뜰에도 가서 꾀꼬리와 나비와 재미있게 뛰놀 수 있게 되었습니다."
397,"옛날, 어느 산 밑에 딸도 아들도 없는 늙은이 내외가 살고 있었습니다. 천냥(재산)이 없어서 가난하기는 하였지만, 영감님이나 마나님이나 똑같이 마음이 착해서, 남에게 폐를 끼치거나 신세를 지지 아니하고 부지런히 일을 하면서 살아갔습니다","  마음 착한 내외에게 다시 길리워 자라난 후에는, 욕심도 없고, 게으르지도 않은 좋은 사람이 되었을 것입니다."
398,옛날 시골마을에 별난 재주 세 형제가 살았습니다. 눈이 밝은 맏이는 별별 것을 다 봅니다, 그러므로 우리는 과도한 욕심을 부리지 않는 것은 물론 내가 갖고 있는 장점으로 남을 도울 수 있는 지혜를 기를 수 있는 노력이 필요합니다.
399,옛날 어느 마을에 한 처녀가 살았습니다. 사람들이 그 총각을 밥벌레 장군이라고 놀렸습니다,  밥 먹는 거 빼고는 잘하는 거 하나 없는 밥벌레 장군은 결국에 삼 형제의 아버지를 죽인 호랑이에게 복수합니다.
400,옛날 어느 마을에 형제가 살았습니다. 어느 봄날 동생은 혼자서 밭을 갈고 있었습니다, 주어진 것에 만족하지 못하고 계속 욕심만 부리는 것은 오히려 가진 것도 잃게 된다는 교훈을 얻을 수 있는 이야기였습니다.
401,공부를 많이 했지만 벼슬을 못한 가난한 양반이 있었습니다. 어느 날 남편이 베를 짜서 아내에게 주면서 “이 베로 양식을 사 오세요, 이렇듯 생명을 소중히 여기고 마음을 착하게 먹으면 안 풀리던 일도 풀리게 된다는 교훈을 주는 이야기입니다.
402,"옛날 한 나무꾼이 가난한 나머지 호랑이한테 잡아먹히겠다며 산을 넘어가는데, 도중에 진짜 호랑이를 만났습니다. 막상 호랑이를 만나 겁이 난 나무꾼은 위기를 모면하기 위해 호랑이에게 “아이고 형님! 어머니께서 말씀하시길 저에게 누나가 하나 있는데 죽어서 호랑이가 되었다고 하더니 바로 그 형님이시군요!” 그러면서 어머님이 형님을 그리워하니 당장 뵈러 가자고 하였습니다", 사람도 불효자가 있는 마당에 호랑이가 효심이 지극한 모습이 우리의 부끄러운 부분을 되돌아보게 합니다.
403,옛날에 비단장수가 있었습니다. 하루는 비단 짐을 짊어지고 시골길을 가고 있었습니다, 망부석에게 말을 하며 범인으로 몰아가는 우스꽝스러운 모습도 있었지만 이는 진짜 범인을 잡으려 하는 <인물111>의 지혜가 돋보이는 부분입니다.
404,옛날 어느 부부가 아들을 여럿 두었으니 아들이 없어 딸 낳기를 간절히 원하다가 산여신에게 기도하여 예쁜 딸을 낳았습니다. 아들이 자라난 후 어느 날부터인가 날마다 집안의 가축이 죽어 나갔습니다, 결국 나중에 막내딸은 여우누이를 물리치는 영웅적인 모습을 보입니다.
405,"떡이라면 잠을 자다가도 일어나는 호랑이가 살았습니다. “떡을 실컷 먹어 봤으면 소원이 없겠네, 옳지! 두꺼비에게 떡을 얻을 수 있을지 몰라” 두꺼비는 호랑이 못지않게 떡을 좋아했습니다", 그러므로 과도한 욕심은 내지 않아야 합니다.
406,"어느 산골 마을에 둘도 없이 친한 장님과 앉은뱅이가 살았습니다. 그러던 어느 날 “여보게 거기 있나?” “무슨 일인데 아침부터 그리 서두르나?”  “이러고 있을 때가 아니네, 어서 나갈 채비를 하게", 평소의 마음씨와 행동을 올바르게 하면 언젠가 좋은 일이 생길 거라는 교훈을 주는 듯싶습니다.
407,옛날에 넘어지면 삼 년밖에 못 산다는 전설이 있는 고개가 하나 있었습니다. 사람들은 이 고개를 ‘삼 년 고개’라고 부르며 고개를 넘을 때마다 엉금엉금 거<인물47> 되었습니다, 평소에 긍정적인 생각을 하는 것이 좋은 결과를 이끌어 내기도 합니다.
408,옛날 어느 산골에 나무꾼과 늙은 어머니가 살고 있었습니다. 하루는 나무꾼이 산속에서 나무를 하고 있을 때였습니다, 나무꾼 또한 호랑이와의 의리를 지키며 무덤에 묻어줌으로써 둘의 우정이 돈독했음을 알 수 있습니다.
409,옛날 어느 추운 겨울에 호랑이가 어슬렁거리며 나타났습니다. ‘배가 고픈데 뭐 먹을 것 없나?’ 하지만 하루 종일 돌아다녀도 아무것도 먹지 못했습니다, 그럴 때 토끼처럼 위험한 상황에 재치 있는 발상으로 위기를 모면하는 것도 살아가는데 현명한 방법이겠죠? 호랑이에게 잡혀 먹힐 뻔했지만 정신만 바짝 차리면 목숨도 건질 수 있다는 교훈을 느낄 수 있습니다.
410,옛날 어느 마을에 사또가 새로 오게 되었습니다. 사또는 이 마을의 인심을 몰래 알아보려 했어요,"” “그러게 말이야, 잘 된 일이야” 그 후 마을 사람들은 사또의 비석을 세우고 오래오래 칭찬했답니다."
411,옛날에 나무꾼 부부가 살았습니다. 나무꾼의 부인은 수다쟁이였습니다, 모든 일이 그르치기만 한다고 해서 해결되는 것이 아니라 어떻게 행동하냐에 따라 결과나 달라질 수 있음을 알 수 있는 동화였습니다.
412,옛날 옛적 보따리장수가 보따리를 짊어지고 산을 넘어가고 있었습니다. 그런데 어디선가 갑자기 호랑이가 나타나 보따리장수를 꿀꺽 삼켜버렸는데요, 목숨을 잃을지도 모르는 상황에서 투전을 하며 놀았던 장사꾼들을 통해 때로는 어려운 상황에서도 여유를 가질 필요가 있다는 것을 깨달을 수 있는 전래동화입니다.
413,"따뜻한 햇볕이 내리쬐는 어느 가을날 마음씨 착한 농부는 남편와 함께 밭에서 무를 캐고 있었어요. “여보, 여기 좀 보세요! 무가 당신 키보다도 커요!” “어디, 얼마나 큰지 한번 봅시다", 우리 모두 지나친 욕심을 내세우기보다는 주어진 것에 대한 감사한 마음을 먼저 가질 수 있도록 노력해야 합니다.
414,어느 숲 속에 서로 사이가 좋은 소 두 마리가 살았습니다. “우리는 서로서로 사이 좋게 지내자, 진실된 친구라면 진정한 대화를 나누어 보는 것이 좋겠죠?.
415,오늘은 철없는 딸의 파란만장한 성장기를 다룬 전래동화를 함께 살펴보려고 합니다.  어리고 철없는 딸이 홀로 떠난 여행은 그야말로 고난의 연속이었습니다, 무엇이든 잃기 전에 소중히 여기고 잘하는 마음을 가져보도록 노력합시다.
